Metrics,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,+58 Quarters
Net Income,"1,591","1,089","1,177",429,980,"1,367","1,459","1,005",727,788,299,670,880,"1,344","1,437","1,119","1,272",776,"1,429","1,225","1,015",0,-182,"1,064","1,359","1,769",888,926,"1,067","-1,917",0,0,0,0,"1,046",719,789,705,120,"1,099",Upgrade
Depreciation & Amortization,160,152,158,164,178,175,167,172,0,0,408,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,"-2,879","13,390",-279,"-4,575","6,369","1,337","-8,818","7,628","-5,905","2,327","-3,291","-23,826","9,378.99","12,251.59","-8,104","-5,483.58","-12,232.51","21,763.22","7,083","-9,605.13",272.31,"-1,428.59","7,071.07","1,938.21","5,135.59","7,584.22","6,641.9","9,418.88","19,106.32","14,252.61","20,309.31","23,207.79","36,365.53","3,075.73","13,234.84","5,632.84","11,488.3","1,944.77",323.74,"22,787.79",Upgrade
Operating Cash Flow,"-1,128","14,631","1,056","-3,982","7,527","2,879","-7,192","8,805","-5,178","3,115","-2,584","-22,753","10,258.99","13,595.59","-6,667","-4,364.58","-10,960.51","22,539.22","8,512","-8,380.13","1,287.31","-1,428.59","6,889.07","3,002.21","6,494.59","9,353.22","7,529.9","10,344.88","20,173.32","12,335.61","20,309.31","23,207.79","36,365.53","3,075.73","14,280.84","6,351.84","12,277.3","2,649.77",443.74,"23,886.79",Upgrade
Operating Cash Flow Growth,-,408.20%,-,-,-,-7.58%,-,-,-,-77.09%,-,-,-,-39.68%,-,-,-,-,23.56%,-,-80.18%,-,-8.51%,-70.98%,-67.81%,-24.18%,-62.92%,-55.42%,-44.53%,301.06%,42.21%,265.37%,196.20%,16.08%,3118.27%,-73.41%,-,-,-,-,Upgrade
Capital Expenditures,0,0,0,0,0,0,0,0,0,0,0,-516,-416.49,-123.75,-157,-10.76,-203.59,-17.54,-357,-71.86,-254.39,-12.31,-227.05,-74.25,"-1,226.53",-133.5,-159.39,-175.11,"-1,662.03",0,"-3,796.23","-1,745.07",0,0,0,"-1,360.98",0,0,0,"-2,192.49",Upgrade
Acquisitions,0,0,0,0,144,0,4,"-1,364",0,0,0,4,0,0,368,0,0,0,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,"-20,792","-18,623","-27,627","-49,910","-51,554","-33,994","-46,088","-88,812","-130,306","-82,668","-101,845","-150,059","-226,396.91","-2,714.21","-194,272","-159,292.87","-251,256.97","-80,735.34","-157,283","-180,487.55","-166,240.33","-327,019.17","16,734.55","-175,157.05","291,035.53","414,548.49","-119,740.55","-105,317.94","-29,816.58","-161,167.83","-146,024.23","-155,138.26","-103,007.88","-225,692.06","-113,546","-156,913.21","-160,287.2","-134,326.33","-124,275.97","-137,459.16",Upgrade
Other Investing Activities,"22,707","15,668","23,694","59,079","54,035","35,434","36,178","88,598","129,791","82,100","103,442","153,296","223,148.44","1,278.75","190,206","158,379.81","245,850.61","77,365.55","147,985","185,425.05","159,957.64","311,289.94","-12,935.3","162,617.72","-297,261.68","-426,085","105,346.86","88,901.14","14,195.02","148,965.71","133,115.14","129,524.7","86,529.15","212,801.86","96,021.27","139,723.9","160,358.14","127,739.7","119,523.27","124,339.78",Upgrade
Investing Cash Flow,"1,915","-2,955","-3,933","9,169","2,625","1,440","-9,906","-1,578",-515,-568,"1,597","2,725","-3,664.96","-1,559.21","-3,855",-923.82,"-5,609.95","-3,387.32","-9,803","4,865.64","-6,537.08","-15,741.54","3,572.2","-12,613.58","-7,452.68","-11,670.01","-14,553.08","-16,591.92","-17,283.58","-12,202.12","-16,705.32","-27,358.62","-16,478.73","-12,890.2","-17,524.73","-18,550.29",70.95,"-6,586.63","-4,752.69","-15,311.87",Upgrade
Dividends Paid,0,-929,0,0,0,0,0,0,0,0,0,0,15.21,"-1,440.35","-1,773",-8.86,-15.88,"-1,422.95","-1,592",-8.23,-10.93,"-1,308.13",0,0,2.37,"-1,188.24",0,0,12.72,-423.66,0,0,1.43,-497.14,0,0,-3.68,-974.13,-992.53,-8.03,Upgrade
Common Stock Issued,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Share Repurchases,0,0,0,0,"-1,056",0,0,"-1,225",0,0,0,-33,0,0,-679,0,0,0,-618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,"-6,454","-6,018",-53,"2,289","-10,690","-2,360","4,954","1,152",7,"-5,049","4,800","14,051","14,292.25","4,694.11","14,683","14,583.63",-715.63,"-12,923.15",-682,"3,411.94","4,413.74","11,931.12","-2,481.78","4,280.98","5,268.45","5,229.43","-1,792.5",-213.69,"2,943.43",-50.87,"-1,627.27",662.31,"1,679.97",456.05,-406.54,-262.68,"1,519.52",938.83,"2,095.24",611.51,Upgrade
Financing Cash Flow,"-6,454","-6,947",-53,"2,289","-9,634","-2,360","4,954","2,377",7,"-5,049","4,800","14,095","14,307.47","3,253.77","13,590","14,574.77",-731.51,"-14,346.09","-1,158","3,403.7","4,402.81","10,622.99","-2,481.78","4,280.98","5,270.81","4,041.18","-1,792.5",-213.69,"2,956.15",-474.53,"-1,627.27",662.31,"1,681.4",-41.09,-406.54,-262.68,"1,515.84",-35.3,"1,102.71",603.48,Upgrade
Net Cash Flow,"-5,986","5,063","-2,800","6,989",653,"1,892","-12,356","9,744","-5,658","-2,498","3,870","-6,026","20,241.85","15,382.15","2,827","9,625.75","-17,459.21","4,862.9","-2,383",-37.43,"-1,066.14",-873.64,"2,360.76","-5,549.02","3,983.65","2,043.84","-8,793.22","-6,163.73","5,586",-228.99,"1,808.25","-3,210.93","9,888.18","-8,579.24","-3,397.37","-11,558.69","12,871.97","-3,909.02","-1,576.95","8,986.8",Upgrade
Free Cash Flow,"-1,128","14,631","1,056","-3,982","7,527","2,879","-7,192","8,805","-5,818","3,115","-2,068","-23,269","9,842.5","13,471.84","-6,824","-4,375.34","-11,164.1","22,521.69","8,155","-8,451.99","1,032.92","-1,440.9","6,662.02","2,927.96","5,268.06","9,219.72","7,370.51","10,169.76","18,511.3","13,220.7","16,513.08","21,462.73","29,778.25","3,075.73","15,641.81","4,990.86","18,440.35","-3,513.28","2,636.23","21,694.3",Upgrade
Free Cash Flow Growth,-,408.20%,-,-,-,-7.58%,-,-,-,-76.88%,-,-,-,-40.18%,-,-,-,-,22.41%,-,-80.39%,-,-9.61%,-71.21%,-71.54%,-30.26%,-55.37%,-52.62%,-37.84%,329.84%,5.57%,330.04%,61.48%,-,493.34%,-76.99%,-,-,-,-,Upgrade
Free Cash Flow Margin,-20.26%,300.55%,22.00%,-86.58%,162.78%,61.94%,-159.93%,187.26%,-139.55%,72.68%,-44.60%,-515.94%,234.57%,291.22%,-150.61%,-95.62%,-247.16%,481.03%,184.46%,-188.28%,23.58%,-,165.89%,75.66%,125.19%,214.21%,214.01%,259.83%,492.71%,349.02%,-,-,-,-,161.42%,52.55%,196.34%,-30.41%,14.33%,184.68%,Upgrade
Free Cash Flow Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.38,3.78,0.27,-1.03,1.86,0.75,-1.87,2.29,-,-,-,-,-,-,-,-,-,Upgrade
