Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31
Net Income,0.14,-0.06,-0.16,-0.17,-0.34,-0,-0.01,-0
Other Operating Activities,-0.62,-0.06,0.04,-0.1,-0.23,0,0.01,-
Operating Cash Flow,-0.48,-0.12,-0.12,-0.26,-0.57,-0,-0,-0
Net Cash Flow,0.29,-0.12,-0.12,-0.26,1.03,-0,-0,-0
Free Cash Flow,-0.48,-0.12,-0.12,-0.26,-0.57,-0,-0,-0
Free Cash Flow Per Share,-0.02,-0.01,-0.01,-0.01,-0.09,-,-,-
