Year,Current,2022
Market Capitalization,29,-
Enterprise Value,30,0
PB Ratio,1803.08,-
EV/EBITDA Ratio,-24.37,-24.37
EV/EBIT Ratio,-24.37,-24.37
EV/FCF Ratio,-21.05,-21.05
Debt / Equity Ratio,18.39,18.39
Debt / EBITDA Ratio,-34.53,-34.53
Debt / FCF Ratio,-29.82,-29.82
Current Ratio,0.20,0.20
Earnings Yield,-0.03%,-
FCF Yield,-0.03%,-
